timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
7880,0.20,0.99,-0.10,-1.34,0.18,-0.43
7900,0.20,0.99,-0.11,0.12,1.95,0.61
7920,0.20,0.99,-0.11,0.18,2.38,0.55
7940,0.20,0.99,-0.11,0.06,1.83,0.43
7960,0.20,0.99,-0.11,0.12,1.40,-0.24
7980,0.20,0.99,-0.11,-0.24,0.73,-0.61
8000,0.20,0.99,-0.11,-0.43,0.61,-0.92
8020,0.20,0.99,-0.11,-1.22,0.73,-0.98
8040,0.20,0.99,-0.11,-2.26,0.67,-0.73
8060,0.20,0.99,-0.11,-2.87,0.31,-0.67
8080,0.20,0.99,-0.10,-3.05,-0.06,-0.49
8100,0.20,0.99,-0.10,-2.69,-0.31,-0.31
8120,0.19,1.00,-0.10,-2.26,-0.37,0.12
8140,0.20,0.99,-0.11,-2.87,-0.67,1.16
8160,0.19,1.00,-0.10,-3.60,-1.89,2.26
8180,0.17,1.01,-0.09,-4.39,-2.93,4.15
8200,0.18,1.01,-0.09,-6.59,-4.33,7.57
8220,0.19,1.02,-0.08,-9.03,-6.10,12.45
8240,0.21,1.03,-0.09,-10.01,-6.23,15.32
8260,0.17,1.08,-0.08,-9.09,-6.04,19.17
8280,0.20,1.17,-0.12,-8.97,-11.72,32.90
8300,0.27,1.12,-0.16,-4.94,-14.28,40.95
8320,0.27,1.19,-0.20,-5.31,-10.99,44.31
8340,0.27,1.16,-0.22,-14.10,-6.53,52.61
8360,0.28,1.08,-0.18,-20.14,-9.46,59.27
8380,0.29,1.05,-0.16,-26.73,-8.61,61.77
8400,0.31,0.99,-0.08,-34.48,-8.91,64.45
8420,0.35,0.92,-0.02,-37.48,-8.91,66.10
8440,0.38,0.85,0.04,-38.39,-9.95,67.75
8460,0.44,0.77,0.06,-36.38,-4.52,63.48
8480,0.53,0.66,0.08,-29.66,-2.50,55.66
8500,0.57,0.62,0.10,-24.72,-2.01,42.42
8520,0.58,0.61,0.11,-18.19,-1.28,27.34
8540,0.59,0.60,0.13,-8.61,-0.67,3.91
8560,0.66,0.50,0.15,-2.08,0.06,-13.00
8580,0.65,0.42,0.14,6.90,6.23,-36.44
8600,0.48,0.68,0.16,23.62,8.79,-73.73
8620,0.34,0.94,0.14,34.85,6.04,-82.40
8640,0.37,1.00,0.03,37.96,1.40,-75.32
8660,0.38,0.82,-0.07,36.62,7.93,-68.05
8680,0.45,0.57,-0.03,29.36,16.05,-77.27
8700,0.12,1.14,0.06,27.28,24.72,-96.13
8720,0.38,1.30,-0.19,35.10,14.28,-60.97
8740,0.19,1.28,-0.62,34.24,33.57,-54.44
8760,0.29,1.20,-0.29,9.70,9.52,-46.69
8780,0.15,1.20,-0.07,-6.47,7.20,-39.06
8800,0.11,1.08,-0.01,-16.42,-6.10,-27.34
8820,0.19,1.03,-0.00,-15.87,-11.78,-20.32
8840,0.22,1.00,-0.02,-5.00,-2.56,-18.19
8860,0.18,1.00,-0.06,0.98,1.53,-17.27
8880,0.16,1.01,-0.04,0.67,1.04,-13.06
8900,0.17,1.01,-0.04,1.59,-0.06,-6.23
8920,0.17,1.00,-0.06,2.26,-0.24,-3.78
8940,0.17,1.00,-0.08,1.95,0.00,-3.30
8960,0.18,1.00,-0.08,-0.49,-0.12,-2.87
8980,0.18,1.00,-0.07,-1.77,0.67,-3.11
9000,0.18,1.00,-0.07,-1.77,0.73,-2.99
9020,0.17,1.00,-0.07,-1.10,0.79,-2.75
9040,0.17,1.00,-0.07,-0.98,-0.12,-1.53
9060,0.18,1.00,-0.07,-1.34,-0.73,-0.79
9080,0.18,1.00,-0.08,-1.46,-0.55,-0.67
9100,0.18,1.00,-0.08,-1.46,-0.31,-0.98
9120,0.18,1.00,-0.07,-1.04,-0.49,-0.85
9140,0.18,1.00,-0.07,-0.55,-0.24,-0.79
9160,0.18,1.00,-0.07,-0.43,0.73,-0.73
9180,0.18,1.00,-0.07,0.18,1.16,-0.18
9200,0.18,1.00,-0.07,0.43,1.34,0.79
9220,0.14,1.01,-0.06,-0.31,-0.43,2.87
9240,0.16,1.02,-0.06,-2.44,-3.36,7.26
9260,0.20,1.00,-0.07,-3.05,-3.97,9.83
9280,0.17,1.02,-0.06,-2.69,-3.42,12.08
9300,0.14,1.08,-0.06,-4.64,-4.03,16.66
9320,0.17,1.08,-0.06,-5.55,-5.86,24.90
9340,0.13,1.22,-0.09,-7.75,-6.59,34.24
9360,0.17,1.23,-0.16,-2.38,-5.31,49.19
9380,0.28,1.15,-0.11,-4.70,-6.04,59.02
9400,0.28,1.10,-0.26,-10.13,-0.98,65.92
