timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
7600,0.23,1.08,-0.20,-24.84,-8.30,28.14
7620,0.23,1.10,-0.17,-33.39,-7.32,26.25
7640,0.19,1.22,-0.02,-38.88,-12.94,39.92
7660,0.19,1.21,0.00,-37.11,-9.83,50.17
7680,0.17,1.22,-0.01,-34.42,-8.06,58.65
7700,0.20,1.11,-0.04,-33.45,-6.84,75.13
7720,0.31,1.01,-0.03,-40.16,-4.82,81.30
7740,0.35,0.94,0.01,-44.01,-2.62,85.51
7760,0.41,0.82,0.12,-40.95,-1.83,80.20
7780,0.43,0.82,0.19,-34.42,-3.11,76.78
7800,0.55,0.67,0.21,-28.32,-12.02,73.12
7820,0.59,0.54,0.17,-22.16,-10.86,51.45
7840,0.62,0.50,0.16,-11.90,-7.26,34.67
7860,0.62,0.54,0.14,-6.23,-3.42,18.55
7880,0.64,0.60,0.17,-0.85,-2.20,3.54
7900,0.62,0.62,0.22,9.83,-0.12,-17.94
7920,0.57,0.73,0.19,14.16,2.56,-32.17
7940,0.54,0.81,0.16,19.71,3.72,-41.08
7960,0.49,0.87,0.13,26.31,6.29,-46.63
7980,0.47,0.88,0.07,27.89,6.16,-47.12
8000,0.50,0.81,0.01,27.65,6.59,-47.67
8020,0.43,0.90,-0.01,22.46,7.08,-55.91
8040,0.33,1.01,0.14,23.07,2.87,-55.79
8060,0.38,0.93,0.17,28.14,-0.37,-49.56
8080,0.34,0.91,0.00,33.39,5.25,-49.26
8100,0.39,0.84,-0.08,26.79,9.95,-50.84
8120,0.35,0.95,-0.14,18.92,15.50,-57.07
8140,0.28,0.95,0.08,15.14,8.30,-58.59
8160,0.17,1.04,0.07,18.49,13.98,-64.21
8180,0.12,1.26,0.05,23.01,8.00,-57.62
8200,0.24,1.22,-0.06,31.01,20.94,-38.82
8220,0.32,1.10,-0.28,36.87,23.25,-35.89
8240,0.32,0.95,-0.22,36.32,23.50,-35.46
8260,0.13,1.15,-0.03,25.51,19.41,-27.59
8280,0.14,1.05,-0.07,6.47,1.22,-14.04
