timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
9340,0.19,1.02,-0.10,0.55,-4.21,-7.26
9360,0.19,1.00,-0.13,3.97,-0.12,-3.97
9380,0.22,0.97,-0.16,4.94,1.22,-2.99
9400,0.22,0.96,-0.19,3.17,2.69,-3.72
9420,0.21,0.98,-0.16,0.24,1.28,-5.00
9440,0.20,0.99,-0.15,-1.77,0.98,-4.70
9460,0.16,1.00,-0.13,-2.81,2.01,-1.89
9480,0.14,1.04,-0.10,-4.94,0.37,2.93
9500,0.14,1.06,-0.09,-3.42,-3.17,15.26
9520,0.12,1.14,-0.14,-5.31,-6.41,24.05
9540,0.08,1.27,-0.08,-13.43,-14.77,39.18
9560,0.24,1.26,-0.06,-15.32,-25.51,57.07
9580,0.18,1.50,-0.48,-15.38,-18.98,79.16
9600,0.09,1.47,-0.50,-28.75,-23.32,100.95
9620,0.16,1.21,-0.39,-45.72,-30.58,120.30
9640,0.28,0.81,-0.08,-71.78,-22.40,120.54
9660,0.46,0.65,-0.00,-78.61,-11.96,112.85
9680,0.57,0.41,0.04,-74.10,-6.90,109.44
9700,0.69,0.41,0.23,-60.12,-6.04,77.21
9720,0.70,0.39,0.33,-39.86,-28.75,54.93
9740,0.70,0.36,0.36,-14.16,-24.84,32.10
9760,0.69,0.23,0.37,7.02,-16.66,0.55
9780,0.70,0.26,0.26,3.36,2.50,-24.29
9800,0.68,0.26,0.12,6.04,22.77,-47.91
9820,0.62,0.28,0.00,12.33,33.33,-84.59
9840,0.48,0.37,-0.19,12.76,35.03,-102.97
9860,0.34,1.06,-0.20,26.43,29.42,-137.27
9880,0.40,1.02,0.03,46.81,3.72,-130.68
9900,0.15,0.93,0.01,31.13,11.05,-128.11
9920,0.21,0.81,0.09,33.45,5.49,-117.43
9940,0.29,1.07,0.10,46.45,44.62,-138.98
9960,-1.31,2.26,0.33,120.42,150.51,-149.17
9980,0.28,1.15,-0.07,5.00,-38.88,23.74
10000,0.15,1.13,0.19,-8.00,4.94,51.57
10020,0.38,0.78,-0.37,10.13,34.24,20.69
10040,0.13,1.06,-0.05,2.38,19.29,-1.04
10060,0.20,1.01,-0.11,5.86,4.64,0.67
10080,0.22,0.99,-0.12,6.59,0.55,0.98
10100,0.23,0.98,-0.15,8.30,2.69,0.24
10120,0.22,0.98,-0.16,7.81,5.31,-0.98
10140,0.22,0.96,-0.19,1.83,3.72,-3.85
10160,0.21,0.98,-0.16,-2.56,2.14,-4.82
10180,0.21,0.99,-0.15,-2.81,1.22,-4.94
10200,0.20,1.00,-0.13,-2.01,2.08,-3.05
10220,0.18,1.00,-0.13,-2.26,2.87,-0.67
10240,0.17,1.00,-0.12,-2.08,3.42,2.32
10260,0.16,1.02,-0.10,1.04,1.83,11.84
10280,0.18,1.00,-0.16,-1.34,0.18,17.82
10300,0.18,1.02,-0.14,-8.12,-2.99,22.34
10320,0.17,1.07,-0.14,-16.85,-9.58,29.91
10340,0.16,1.17,-0.13,-21.67,-18.01,38.33
10360,0.22,1.34,-0.24,-25.15,-29.60,47.91
10380,0.25,1.59,-0.37,-29.24,-31.37,74.71
10400,0.06,1.63,-0.52,-40.77,-39.18,106.08
10420,0.04,1.37,-0.36,-53.89,-42.85,130.13
10440,0.13,1.09,-0.13,-69.34,-44.37,140.14
10460,0.48,0.72,0.14,-89.29,-29.24,150.94
10480,0.75,0.41,0.10,-75.50,-12.33,147.83
10500,0.79,0.24,0.14,-59.63,-7.32,116.82
10520,0.61,0.27,0.12,-37.29,-39.00,77.15
10540,0.71,0.19,0.14,-26.92,-39.98,62.62
10560,0.70,0.25,0.27,-8.06,-36.01,37.60
10580,0.69,0.22,0.40,38.82,-32.35,7.02
10600,0.76,0.12,0.52,60.06,-16.78,-13.31
10620,0.89,-0.05,0.62,75.93,-8.54,-44.43
10640,0.91,-0.22,0.25,54.93,46.94,-99.91
10660,0.57,0.00,-0.18,18.01,63.78,-133.67
10680,0.38,0.65,-0.51,2.62,50.23,-191.53
10700,0.24,1.54,-0.07,65.19,-4.46,-191.59
10720,-0.04,1.46,0.30,55.18,-6.90,-135.56
10740,0.18,0.87,0.15,60.06,4.76,-100.52
10760,0.28,1.01,-0.02,52.12,57.80,-122.01
10780,-1.29,2.99,-3.96,84.35,192.99,-143.68
10800,-1.34,2.13,1.21,-9.83,-17.40,-78.06
10820,0.45,1.01,0.15,6.47,-63.72,50.60
10840,0.38,0.75,-0.44,21.61,35.77,19.96
10860,0.18,1.02,-0.07,7.63,10.50,-4.09
10880,0.23,1.00,-0.13,11.05,2.14,-2.32
10900,0.21,1.00,-0.13,6.41,-0.85,-4.46
10920,0.22,0.99,-0.16,6.10,-0.55,-3.97
10940,0.23,0.97,-0.17,3.36,4.09,-1.89
10960,0.21,0.98,-0.17,0.85,2.01,-4.27
10980,0.20,0.98,-0.17,-1.53,0.85,-3.60
11000,0.20,0.99,-0.15,-3.78,-1.65,-2.38
11020,0.21,0.99,-0.14,-5.49,-1.16,1.46
11040,0.19,1.00,-0.13,-5.98,-0.43,2.81
11060,0.20,0.99,-0.16,-8.18,-1.83,5.43
11080,0.17,1.02,-0.14,-14.10,-7.20,11.54
11100,0.12,1.15,-0.13,-25.39,-15.99,24.96
11120,0.10,1.31,-0.18,-32.41,-26.98,39.43
11140,0.23,1.50,-0.29,-32.71,-36.80,58.84
11160,0.04,1.75,-0.51,-39.00,-30.46,83.19
11180,0.07,1.51,-0.40,-49.50,-41.14,115.30
11200,0.05,1.31,-0.24,-64.33,-40.65,138.43
11220,0.32,0.87,0.06,-87.22,-32.41,151.73
11240,0.66,0.55,0.13,-86.98,-18.49,156.37
11260,0.68,0.44,0.12,-74.77,-2.93,125.67
11280,0.56,0.29,0.08,-48.95,-10.93,91.67
11300,0.74,0.28,0.33,-36.19,-44.86,71.23
11320,0.65,0.26,0.35,-8.42,-31.74,46.57
11340,0.65,-0.00,0.33,28.20,-24.60,16.30
11360,0.69,-0.03,0.28,35.77,-6.59,-8.85
11380,0.80,-0.07,0.24,37.84,12.27,-35.71
11400,0.74,0.33,0.20,50.17,37.05,-86.85
11420,0.73,0.17,0.14,54.93,29.85,-111.82
11440,0.40,0.58,-0.04,48.52,33.75,-146.06
11460,0.29,1.03,-0.14,57.68,9.03,-174.74
11480,0.15,1.36,-0.08,51.94,2.01,-151.12
11500,-0.05,1.59,-0.15,35.52,1.53,-128.05
11520,0.18,1.32,0.16,29.60,23.93,-82.64
11540,0.37,1.02,0.10,38.02,48.77,-86.12
11560,0.41,1.52,-1.03,57.92,113.34,-91.00
11580,-0.73,1.70,-0.04,7.26,-18.62,-30.82
11600,0.29,1.05,-0.01,27.83,-7.20,18.92
11620,0.35,0.78,-0.44,31.37,34.91,26.98
11640,0.22,1.02,-0.08,14.16,15.32,5.62
11660,0.25,0.94,-0.24,13.92,10.99,4.46
11680,0.21,0.99,-0.15,6.96,4.58,0.79
11700,0.25,0.97,-0.17,5.25,1.83,0.43
11720,0.24,0.97,-0.18,1.34,3.23,-3.17
11740,0.23,0.97,-0.18,-1.16,2.32,-4.33
11760,0.24,0.96,-0.19,-3.97,1.34,-4.21
11780,0.23,0.98,-0.17,-8.24,0.24,-6.04
11800,0.21,0.99,-0.15,-9.89,-0.12,-5.31
11820,0.23,0.98,-0.15,-10.38,-1.16,-3.72
11840,0.20,0.99,-0.14,-9.95,-1.71,-3.05
11860,0.18,1.02,-0.11,-11.84,-4.46,-0.12
11880,0.14,1.05,-0.09,-13.18,-8.06,5.43
11900,0.13,1.15,-0.08,-19.41,-20.63,22.16
11920,0.17,1.32,-0.24,-24.54,-27.28,36.01
11940,0.13,1.71,-0.28,-30.21,-31.80,48.65
11960,0.07,1.71,-0.51,-35.95,-25.02,93.63
11980,0.04,1.51,-0.47,-53.34,-34.55,121.64
12000,0.07,1.16,-0.35,-73.79,-34.73,136.96
12020,0.28,0.94,-0.04,-100.28,-25.88,148.19
12040,0.72,0.45,0.16,-95.76,-12.08,146.42
12060,0.65,0.38,0.19,-77.51,5.07,118.96
12080,0.71,0.21,0.34,-60.61,-4.39,99.49
12100,0.71,0.35,0.42,-37.48,-29.17,60.97
12120,0.70,0.18,0.38,-2.32,-22.95,38.33
12140,0.71,0.06,0.38,14.16,-16.05,17.52
12160,0.72,0.06,0.20,21.30,7.14,-21.18
12180,0.77,0.08,0.11,24.60,23.86,-50.29
12200,0.73,0.17,0.14,39.61,26.43,-79.10
12220,0.55,0.28,0.10,48.71,23.74,-117.61
12240,0.57,0.83,0.09,63.42,20.81,-153.08
12260,0.45,0.74,0.10,78.61,5.68,-166.81
12280,0.02,1.28,-0.30,58.35,14.89,-150.70
12300,-0.01,1.63,-0.24,39.86,3.54,-125.24
12320,0.17,1.43,0.13,20.51,18.19,-95.28
12340,0.67,1.24,-0.51,62.56,98.75,-87.46
12360,-0.19,1.67,-0.25,61.95,100.65,-75.99
12380,0.02,1.42,0.49,-1.04,-22.28,0.12
12400,0.44,0.91,-0.09,29.42,32.41,31.07
12420,0.23,0.95,-0.19,17.40,24.60,6.96
12440,0.21,1.02,-0.09,16.54,6.16,-0.37
12460,0.24,0.96,-0.21,18.01,9.95,2.38
12480,0.25,0.97,-0.18,9.34,0.67,0.06
12500,0.26,0.96,-0.19,6.23,4.09,-1.10
12520,0.25,0.96,-0.18,3.05,3.97,-4.09
12540,0.24,0.96,-0.19,-1.10,1.71,-4.94
12560,0.23,0.98,-0.18,-4.15,0.18,-5.68
12580,0.23,0.98,-0.17,-6.65,-0.37,-5.25
12600,0.23,0.98,-0.17,-8.24,1.04,-4.58
12620,0.23,0.98,-0.16,-9.46,0.12,-4.33
12640,0.23,0.97,-0.16,-9.58,-0.31,-3.66
12660,0.20,1.00,-0.14,-11.72,-2.50,-3.66
12680,0.15,1.04,-0.10,-13.55,-5.19,0.24
12700,0.17,1.05,-0.10,-15.44,-10.31,7.81
12720,0.12,1.20,-0.10,-20.57,-20.08,21.55
12740,0.07,1.42,-0.25,-28.26,-31.49,36.87
12760,0.13,1.56,-0.30,-36.62,-31.13,46.94
12780,0.10,1.58,-0.56,-40.28,-26.37,80.63
12800,0.16,1.24,-0.36,-57.31,-31.19,97.60
12820,0.17,1.02,-0.17,-75.62,-31.68,102.72
12840,0.35,0.88,0.03,-91.55,-25.39,109.86
12860,0.54,0.61,0.11,-81.60,-11.47,102.11
12880,0.63,0.55,0.19,-75.87,-0.61,85.14
12900,0.63,0.51,0.19,-60.55,0.73,54.14
12920,0.57,0.55,0.19,-30.21,-3.36,45.53
12940,0.60,0.34,0.31,3.17,-17.21,27.71
12960,0.56,0.10,0.25,21.36,-12.63,14.53
12980,0.76,-0.00,0.17,5.37,7.32,-23.86
13000,0.67,0.15,0.06,4.64,19.41,-68.05
13020,0.47,0.44,-0.00,17.94,10.07,-102.05
13040,0.73,1.02,0.43,57.56,-11.78,-124.21
13060,0.34,1.05,0.42,85.69,2.87,-131.77
13080,0.21,0.77,0.15,78.74,-4.88,-106.20
13100,0.13,1.21,-0.33,55.24,20.63,-89.54
13120,0.29,1.00,0.25,51.21,23.68,-87.34
13140,1.19,1.40,-0.35,80.75,101.01,-94.36
13160,-1.16,2.07,1.21,15.75,-42.42,-83.86
13180,0.55,1.05,0.18,12.02,-62.19,75.01
13200,0.54,0.51,-0.68,30.40,50.90,42.54
13220,0.16,1.07,-0.04,11.35,6.04,-3.66
13240,0.28,0.93,-0.22,10.56,8.67,1.40
13260,0.20,1.01,-0.12,6.90,3.30,-4.70
13280,0.25,0.98,-0.17,7.32,0.98,-2.62
13300,0.26,0.95,-0.20,1.53,4.27,-4.09
13320,0.24,0.97,-0.17,-1.83,2.87,-7.69
13340,0.23,0.97,-0.17,-3.05,2.32,-7.51
13360,0.24,0.97,-0.16,-3.48,-0.79,-8.79
13380,0.21,1.00,-0.14,-4.39,-0.18,-8.18
13400,0.22,0.99,-0.14,-4.94,0.67,-5.19
13420,0.20,0.98,-0.15,-7.45,0.18,-2.38
13440,0.20,1.00,-0.13,-10.13,-2.44,-0.06
13460,0.21,0.99,-0.13,-10.50,-3.54,2.08
13480,0.16,1.05,-0.08,-13.55,-9.16,7.32
13500,0.12,1.10,-0.17,-16.85,-14.28,15.63
13520,0.07,1.31,-0.11,-30.03,-29.30,29.24
13540,0.16,1.53,-0.26,-32.29,-31.98,49.56
13560,0.05,1.66,-0.55,-34.61,-17.94,68.91
13580,0.12,1.35,-0.39,-44.31,-27.95,94.60
13600,0.18,1.07,-0.18,-74.40,-28.69,105.59
13620,0.36,0.80,0.05,-82.58,-31.68,109.74
13640,0.52,0.71,0.12,-75.56,-15.69,103.15
13660,0.59,0.69,0.16,-57.56,-4.94,88.93
13680,0.53,0.70,0.13,-37.90,-2.87,77.94
13700,0.60,0.52,0.19,-23.62,-17.46,71.78
13720,0.63,0.41,0.31,-9.89,-31.56,41.20
13740,0.64,0.25,0.21,-0.92,-12.02,28.87
13760,0.81,0.15,0.22,6.23,-2.81,6.04
13780,0.76,0.18,0.12,8.79,15.26,-21.42
13800,0.82,-0.02,-0.00,6.71,16.78,-85.02
13820,0.29,0.37,-0.09,-13.18,11.60,-131.23
13840,0.16,0.92,0.13,-3.97,-2.26,-135.62
13860,0.76,0.78,0.70,85.21,-32.53,-90.03
13880,0.07,1.03,0.51,77.94,7.93,-89.84
13900,0.14,1.25,-0.07,81.05,15.56,-109.92
13920,0.51,0.55,0.25,74.77,74.65,-98.75
13940,0.98,2.95,-3.76,107.12,204.16,-139.89
13960,-1.41,2.70,2.65,-14.53,-29.30,-153.44
13980,0.48,0.84,-0.25,31.25,-16.60,71.53
14000,0.43,0.64,-0.58,30.88,48.34,32.29
14020,0.17,1.03,-0.08,14.28,9.16,-2.69
14040,0.24,0.99,-0.16,12.45,8.42,1.40
14060,0.22,1.00,-0.13,13.31,1.65,1.04
14080,0.26,0.97,-0.18,12.94,-0.12,1.40
14100,0.25,0.96,-0.19,9.28,5.68,-1.04
14120,0.24,0.97,-0.19,3.42,2.75,-2.69
14140,0.24,0.96,-0.19,-0.79,1.53,-2.99
14160,0.23,0.98,-0.17,-4.58,-0.85,-4.52
14180,0.21,1.00,-0.15,-6.65,0.12,-3.66
14200,0.21,0.99,-0.15,-7.63,-0.18,-1.16
14220,0.21,0.99,-0.15,-8.97,-1.53,1.10
14240,0.20,1.02,-0.13,-11.78,-5.43,3.48
14260,0.18,1.06,-0.14,-13.79,-10.07,8.00
14280,0.13,1.16,-0.14,-18.62,-15.99,15.93
14300,0.18,1.57,-0.22,-34.73,-31.68,42.24
14320,0.01,1.75,-0.45,-40.34,-22.77,70.50
14340,0.03,1.61,-0.48,-45.90,-29.17,106.75
14360,0.12,1.15,-0.41,-78.19,-27.40,136.90
14380,0.35,0.90,-0.12,-106.14,-31.13,138.98
14400,0.53,0.69,0.01,-101.20,-22.46,133.48
14420,0.63,0.37,0.04,-60.42,-13.85,114.62
14440,0.59,0.33,0.25,-39.61,-23.62,97.35
14460,0.64,0.17,0.35,-15.20,-38.76,86.36
14480,0.75,0.09,0.41,3.60,-28.08,45.23
14500,0.80,0.12,0.51,18.98,-19.10,16.17
14520,0.81,0.13,0.54,27.34,-0.67,-16.54
14540,0.80,0.15,0.52,36.62,33.20,-61.71
14560,0.68,-0.05,0.17,48.58,38.64,-83.13
14580,0.50,0.14,-0.14,31.86,54.02,-122.31
14600,0.51,0.46,-0.39,23.56,45.47,-150.51
14620,0.28,1.09,-0.33,19.17,11.54,-181.52
14640,-0.02,1.95,-0.07,31.56,-6.41,-172.00
14660,0.03,1.37,0.38,48.95,-21.73,-115.17
14680,0.11,1.40,0.23,62.38,34.91,-105.16
14700,0.45,2.24,-2.14,91.49,123.17,-97.41
14720,-0.82,1.64,0.18,13.67,35.77,-64.64
14740,0.32,0.98,-0.05,13.85,0.12,22.34
14760,0.32,0.82,-0.31,22.16,40.28,28.44
14780,0.21,0.97,-0.14,11.41,15.56,4.82
14800,0.20,1.00,-0.13,7.87,2.50,1.34
14820,0.21,1.00,-0.11,7.45,1.77,2.56
14840,0.22,0.99,-0.14,9.64,0.49,1.95
14860,0.24,0.96,-0.18,6.16,5.55,1.46
14880,0.22,0.98,-0.16,3.11,4.88,-1.71
14900,0.22,0.98,-0.16,1.59,3.54,-1.95
14920,0.22,0.98,-0.15,-0.37,1.04,-2.32
14940,0.21,0.99,-0.15,-1.95,0.85,-2.08
14960,0.21,0.98,-0.15,-3.85,1.22,-1.34
14980,0.20,0.99,-0.15,-4.94,0.24,-0.31
15000,0.19,1.00,-0.13,-6.59,-2.08,0.79
15020,0.19,1.00,-0.12,-8.24,-4.21,2.44
15040,0.19,1.01,-0.12,-9.22,-6.35,5.13
15060,0.12,1.07,-0.10,-13.43,-10.80,12.45
15080,0.14,1.11,-0.11,-19.04,-17.58,24.29
15100,0.11,1.35,-0.24,-26.67,-28.20,37.05
15120,0.17,1.86,-0.32,-35.40,-37.84,71.35
15140,0.04,1.64,-0.46,-33.02,-26.25,103.64
15160,0.10,1.32,-0.38,-48.83,-29.97,129.52
15180,0.26,0.94,-0.10,-84.47,-24.66,130.43
15200,0.48,0.85,0.05,-94.73,-20.87,133.73
15220,0.69,0.68,0.08,-87.95,-3.97,128.54
15240,0.62,0.59,0.11,-63.72,-4.58,98.94
15260,0.61,0.28,0.18,-45.96,-19.10,85.69
15280,0.61,0.18,0.31,-32.17,-23.32,63.60
15300,0.64,0.09,0.34,-2.26,-23.86,37.90
15320,0.74,-0.03,0.35,17.64,-2.81,13.00
15340,0.74,-0.12,0.44,36.25,7.20,-15.93
15360,0.80,-0.03,0.33,43.15,35.22,-72.14
15380,0.65,0.35,0.18,69.82,37.29,-103.27
15400,0.53,0.51,0.12,85.08,53.89,-116.21
15420,0.69,0.67,0.11,96.74,32.47,-168.88
15440,0.18,0.65,-0.63,54.87,48.28,-158.94
15460,-0.10,1.47,-0.70,25.94,27.40,-152.40
15480,-0.13,1.92,-0.50,2.56,10.93,-133.67
15500,0.49,1.46,0.45,20.87,13.61,-80.38
15520,0.01,1.50,-1.42,57.37,97.84,-77.33
15540,-0.52,1.53,-0.15,27.83,38.76,-60.67
15560,0.29,1.02,0.01,5.55,-7.81,6.59
15580,0.27,0.93,-0.21,11.90,21.24,4.15
15600,0.21,0.98,-0.15,10.01,17.21,0.12
15620,0.20,0.98,-0.17,9.16,9.52,-1.10
15640,0.18,1.00,-0.14,7.45,5.92,-0.55
15660,0.20,0.99,-0.16,7.69,3.85,1.59
15680,0.23,0.97,-0.19,5.13,6.71,1.40
15700,0.21,0.97,-0.18,2.08,6.16,-1.10
15720,0.21,0.98,-0.18,-0.12,4.33,-1.65
15740,0.20,0.99,-0.16,-3.66,1.28,-1.83
15760,0.22,0.98,-0.16,-5.07,0.85,-1.89
15780,0.22,0.98,-0.16,-5.92,0.92,-2.20
15800,0.18,0.99,-0.15,-6.59,-15.01,-0.98
15820,0.15,1.04,-0.09,-8.42,-2.87,3.42
15840,0.14,1.05,-0.10,-8.00,-5.25,9.83
15860,0.13,1.12,-0.09,-11.17,-10.44,20.08
15880,0.07,1.41,-0.13,-21.91,-20.26,43.88
15900,0.05,1.70,-0.23,-24.78,-22.22,59.39
15920,0.14,1.66,-0.52,-19.84,-20.57,85.33
15940,0.13,1.31,-0.51,-41.32,-30.46,120.85
15960,0.11,1.02,-0.39,-63.60,-29.05,126.77
15980,0.20,1.00,-0.07,-88.68,-26.18,125.61
16000,0.66,0.63,0.21,-81.18,-22.40,141.78
16020,0.66,0.52,0.21,-65.25,1.16,125.37
16040,0.61,0.41,0.10,-47.85,-0.98,102.97
16060,0.64,0.34,0.27,-39.79,-14.77,66.47
16080,0.73,0.17,0.32,-16.36,-19.47,50.78
16100,0.74,0.13,0.39,0.61,-16.78,25.27
16120,0.75,0.15,0.39,28.14,6.35,-9.52
16140,0.75,0.01,0.34,36.93,23.13,-36.38
16160,0.67,0.04,0.20,35.22,48.40,-64.33
16180,0.66,0.11,0.04,31.25,64.70,-99.85
16200,0.42,0.13,-0.29,17.76,69.34,-128.97
16220,0.44,1.28,-0.52,7.87,65.12,-171.39
16240,0.13,1.21,-0.39,57.07,21.85,-154.54
16260,-0.00,1.34,-0.34,-2.14,8.67,-125.49
16280,0.10,1.49,0.14,9.46,-3.05,-112.00
16300,0.19,1.36,0.57,34.79,12.39,-101.93
16320,-0.69,1.94,-1.62,108.89,151.25,-109.80
16340,-0.63,1.57,0.35,17.58,-2.26,-41.14
16360,0.33,0.95,-0.14,13.37,3.05,35.71
16380,0.28,0.90,-0.24,10.13,19.23,8.79
16400,0.21,1.03,-0.08,8.85,6.04,-1.53
16420,0.25,0.94,-0.23,13.49,10.56,2.08
16440,0.22,1.00,-0.15,9.58,3.85,-2.50
16460,0.22,0.98,-0.19,10.25,8.00,-0.18
16480,0.23,0.95,-0.21,7.75,8.42,-0.06
16500,0.24,0.95,-0.21,3.36,7.02,-3.66
16520,0.22,0.96,-0.21,-0.61,3.17,-5.49
16540,0.21,0.98,-0.19,-2.87,0.18,-5.86
16560,0.21,0.98,-0.19,-2.99,-0.06,-4.70
16580,0.21,0.97,-0.20,-4.15,2.08,-3.54
16600,0.21,0.97,-0.20,-7.39,1.46,-3.23
16620,0.19,0.98,-0.19,-9.28,-1.10,-2.81
16640,0.13,1.04,-0.14,-11.90,-4.52,0.67
16660,0.17,1.02,-0.12,-12.76,-8.42,7.57
16680,0.14,1.09,-0.15,-15.38,-11.41,15.14
16700,0.11,1.31,-0.09,-26.92,-22.16,41.44
16720,0.30,1.39,-0.20,-21.24,-34.12,62.44
16740,0.20,1.60,-0.52,-19.41,-31.37,81.91
16760,0.07,1.34,-0.58,-38.21,-39.79,120.79
16780,0.11,1.11,-0.34,-62.44,-46.94,135.13
16800,0.34,0.87,-0.03,-80.93,-44.86,141.42
16820,0.60,0.45,0.10,-71.84,-23.93,129.76
16840,0.62,0.51,0.13,-61.52,-11.78,108.15
16860,0.59,0.39,0.01,-47.79,-16.11,93.75
16880,0.66,0.43,0.17,-36.68,-21.18,64.64
16900,0.69,0.41,0.21,-28.63,-28.63,48.10
16920,0.69,0.39,0.17,-16.05,-18.01,27.95
16940,0.70,0.41,0.20,0.00,-10.80,4.46
16960,0.75,0.21,0.24,10.50,-6.71,-10.38
16980,0.75,0.23,0.29,20.26,1.10,-33.94
17000,0.79,0.21,0.43,50.84,14.22,-78.49
17020,0.51,0.06,0.14,64.58,37.48,-106.20
17040,0.55,0.37,0.01,50.90,55.36,-129.58
17060,0.58,0.29,-0.37,49.68,21.36,-176.09
17080,0.34,0.85,-0.17,24.54,8.79,-187.93
17100,-0.40,1.92,-0.10,33.87,18.37,-195.43
17120,0.09,1.79,0.41,44.62,6.77,-146.36
17140,-0.49,1.70,-0.30,128.05,115.17,-97.23
17160,-0.12,1.33,0.04,11.54,-17.03,10.80
17180,0.49,0.85,-0.02,5.00,9.89,61.16
17200,0.43,0.73,-0.34,20.02,22.09,11.66
17220,0.29,0.89,-0.25,7.32,22.95,-4.88
17240,0.22,1.03,-0.13,8.79,11.78,-16.42
17260,0.18,1.04,-0.13,13.61,10.50,-10.13
17280,0.18,1.01,-0.17,12.15,6.59,-4.58
17300,0.24,0.97,-0.19,9.70,6.35,-0.31
17320,0.23,0.97,-0.18,11.60,6.53,-1.10
17340,0.24,0.95,-0.21,10.93,5.31,-1.95
17360,0.23,0.96,-0.22,7.57,5.00,-3.85
17380,0.22,0.96,-0.22,0.85,3.78,-4.94
17400,0.20,0.96,-0.23,-4.64,2.69,-5.13
17420,0.22,0.97,-0.20,-8.48,1.71,-5.00
17440,0.22,0.97,-0.20,-10.68,0.85,-5.49
17460,0.18,0.98,-0.19,-11.29,0.06,-4.88
17480,0.19,1.00,-0.16,-13.79,-2.81,-1.89
17500,0.18,1.02,-0.13,-14.53,-4.94,3.17
17520,0.14,1.06,-0.11,-14.95,-10.74,9.58
17540,0.15,1.12,-0.11,-15.93,-15.01,20.63
17560,0.17,1.21,-0.18,-21.91,-20.26,34.00
17580,0.11,1.55,-0.37,-27.22,-24.54,49.56
17600,0.10,1.54,-0.46,-25.27,-26.55,74.34
17620,0.10,1.43,-0.48,-34.36,-32.84,97.72
17640,0.11,1.20,-0.28,-54.32,-40.22,121.83
17660,0.22,1.06,-0.19,-73.00,-35.89,133.73
17680,0.41,0.89,-0.09,-83.62,-30.21,144.35
17700,0.65,0.52,0.08,-85.82,-16.30,138.79
17720,0.58,0.55,0.09,-78.80,-9.83,114.75
17740,0.69,0.36,0.28,-63.60,-31.31,95.89
17760,0.62,0.32,0.33,-54.20,-13.18,70.56
17780,0.68,0.26,0.40,-36.13,-4.64,49.93
17800,0.68,0.11,0.34,-15.14,3.78,34.36
17820,0.71,-0.01,0.27,2.26,8.36,2.38
17840,0.83,-0.08,0.16,16.85,14.89,-25.82
17860,0.79,-0.08,0.08,42.36,20.26,-63.17
17880,0.59,-0.02,0.00,66.71,27.59,-127.81
17900,0.99,0.53,0.31,86.85,10.19,-169.19
17920,0.14,0.57,0.20,96.07,26.55,-202.45
17940,-0.07,1.25,-0.18,85.33,41.75,-197.75
17960,-0.12,2.13,-0.16,46.57,41.93,-134.64
17980,-0.08,2.17,-0.36,51.33,50.23,-80.38
18000,0.24,1.51,-0.33,52.92,45.65,-24.66
18020,0.45,0.65,-0.38,33.94,41.14,-5.80
18040,0.56,0.45,-0.30,20.51,43.70,-33.02
18060,0.47,0.71,-0.62,11.96,60.79,-66.96
18080,-0.36,1.61,0.31,-2.50,8.18,-62.99
18100,0.10,1.20,0.05,22.16,-2.14,-13.43
18120,0.25,0.90,-0.29,27.83,10.31,6.23
18140,0.23,0.96,-0.21,14.59,9.40,0.18
18160,0.23,0.95,-0.24,12.08,9.28,1.40
18180,0.25,0.94,-0.25,8.91,5.49,0.24
18200,0.25,0.95,-0.25,2.75,4.09,-2.56
18220,0.23,0.96,-0.24,-2.20,4.46,-4.21
18240,0.22,0.98,-0.22,-5.07,4.21,-3.97
18260,0.22,0.97,-0.23,-8.48,2.32,-3.23
18280,0.23,0.96,-0.22,-8.24,1.59,-3.60
18300,0.22,0.97,-0.22,-10.44,0.37,-4.88
18320,0.21,0.97,-0.21,-12.39,-1.34,-5.86
18340,0.20,0.97,-0.20,-15.63,-5.86,-4.94
18360,0.17,1.01,-0.18,-18.37,-10.99,-2.50
18380,0.17,1.02,-0.14,-21.67,-13.79,2.26
18400,0.13,1.15,-0.17,-25.88,-18.92,15.50
18420,0.10,1.27,-0.20,-29.85,-27.34,28.63
18440,0.27,1.37,-0.29,-27.28,-42.11,46.63
18460,0.04,1.57,-0.56,-33.94,-31.56,74.52
18480,0.10,1.36,-0.44,-44.25,-44.25,97.72
18500,0.12,1.16,-0.24,-62.81,-46.08,108.58
18520,0.35,0.90,-0.02,-79.96,-29.05,124.15
18540,0.60,0.59,0.05,-81.18,-17.82,128.78
18560,0.59,0.53,0.07,-75.56,-4.52,106.26
18580,0.66,0.36,0.12,-52.98,-6.65,83.86
18600,0.62,0.35,0.25,-42.85,-20.02,60.12
18620,0.68,0.30,0.32,-25.09,-19.96,42.66
18640,0.65,0.25,0.32,7.32,-8.79,12.51
18660,0.72,0.17,0.40,22.28,-4.46,-6.53
18680,0.74,0.12,0.36,34.79,8.61,-34.48
18700,0.70,0.07,0.22,45.41,26.37,-84.72
18720,0.63,0.10,-0.17,36.80,32.23,-126.22
18740,0.55,0.37,-0.27,25.39,18.19,-165.95
18760,0.28,1.17,-0.07,36.07,11.23,-195.31
18780,-0.27,1.77,-0.15,32.65,13.61,-149.84
18800,0.29,1.01,0.58,53.71,-3.48,-105.59
18820,0.26,2.17,-0.32,89.05,79.77,-117.68
18840,-1.08,1.68,0.32,47.24,-0.85,-36.74
18860,0.29,0.99,-0.13,23.99,-10.44,47.24
